params,equity_curve
"[530, 4.4]",0.7803665916580345
"[530, 4.2]",0.7803665916580345
"[730, 2.8]",0.7372586504364433
"[730, 2.0]",0.7372586504364433
"[730, 2.1]",0.7372586504364433
"[730, 2.2]",0.7372586504364433
"[730, 2.3]",0.7372586504364433
"[730, 2.4]",0.7372586504364433
"[730, 2.5]",0.7372586504364433
"[730, 2.6]",0.7372586504364433
"[730, 2.7]",0.7372586504364433
"[730, 2.9]",0.7372586504364433
"[680, 2.8]",0.7219830162087312
"[680, 2.6]",0.7219830162087312
"[680, 2.7]",0.7219830162087312
"[680, 2.3]",0.7219830162087312
"[680, 2.9]",0.7219830162087312
"[680, 2.0]",0.7219830162087312
"[680, 2.1]",0.7219830162087312
"[680, 2.2]",0.7219830162087312
"[680, 2.4]",0.7219830162087312
"[680, 2.5]",0.7219830162087312
"[290, 4.0]",0.7098894022449252
"[290, 4.6]",0.7098894022449252
"[290, 4.1]",0.7098894022449252
"[290, 4.7]",0.7098894022449252
"[290, 4.2]",0.7098894022449252
"[290, 4.8]",0.7098894022449252
"[290, 4.9]",0.7098894022449252
"[290, 4.5]",0.7098894022449252
"[290, 4.4]",0.7098894022449252
"[290, 4.3]",0.7098894022449252
"[870, 3.0]",0.7090644915026661
"[870, 3.9]",0.7090644915026661
"[870, 3.8]",0.7090644915026661
"[870, 3.7]",0.7090644915026661
"[870, 3.6]",0.7090644915026661
"[870, 3.5]",0.7090644915026661
"[870, 3.4]",0.7090644915026661
"[870, 3.2]",0.7090644915026661
"[870, 3.1]",0.7090644915026661
"[870, 3.3]",0.7090644915026661
"[760, 2.2]",0.6987816193587472
"[760, 2.5]",0.6987816193587472
"[760, 2.9]",0.6987816193587472
"[760, 2.8]",0.6987816193587472
"[760, 2.7]",0.6987816193587472
"[760, 2.6]",0.6987816193587472
"[760, 2.4]",0.6987816193587472
"[760, 2.1]",0.6987816193587472
"[760, 2.0]",0.6987816193587472
"[760, 2.3]",0.6987816193587472
"[440, 4.7]",0.6446525725987207
"[440, 4.5]",0.6446525725987207
"[440, 4.3]",0.6446525725987207
"[440, 4.2]",0.6446525725987207
"[440, 4.1]",0.6446525725987207
"[440, 4.0]",0.6446525725987207
"[440, 4.4]",0.6446525725987207
"[440, 4.6]",0.6446525725987207
"[440, 4.8]",0.6446525725987207
"[440, 4.9]",0.6446525725987207
"[600, 4.8]",0.6351493891040338
"[600, 4.0]",0.6351493891040338
"[600, 4.1]",0.6351493891040338
"[600, 4.2]",0.6351493891040338
"[600, 4.3]",0.6351493891040338
"[600, 4.4]",0.6351493891040338
"[600, 4.5]",0.6351493891040338
"[600, 4.7]",0.6351493891040338
"[600, 4.9]",0.6351493891040338
"[600, 4.6]",0.6351493891040338
"[700, 3.4]",0.5946588247120229
"[700, 3.3]",0.5946588247120229
"[700, 3.5]",0.5946588247120229
"[700, 3.6]",0.5946588247120229
"[700, 3.7]",0.5946588247120229
"[700, 3.8]",0.5946588247120229
"[700, 3.9]",0.5946588247120229
"[700, 3.0]",0.5946588247120229
"[700, 3.1]",0.5946588247120229
"[700, 3.2]",0.5946588247120229
"[860, 3.9]",0.5825219085163671
"[860, 3.1]",0.5825219085163671
"[860, 3.7]",0.5825219085163671
"[860, 3.6]",0.5825219085163671
"[860, 3.5]",0.5825219085163671
"[860, 3.4]",0.5825219085163671
"[860, 3.3]",0.5825219085163671
"[860, 3.2]",0.5825219085163671
"[860, 3.0]",0.5825219085163671
"[860, 3.8]",0.5825219085163671
"[240, 4.2]",0.5743459512836716
"[240, 4.0]",0.5743459512836716
"[240, 4.3]",0.5743459512836716
"[240, 4.4]",0.5743459512836716
"[240, 4.5]",0.5743459512836716
"[240, 4.6]",0.5743459512836716
"[240, 4.7]",0.5743459512836716
"[240, 4.8]",0.5743459512836716
"[240, 4.9]",0.5743459512836716
"[240, 4.1]",0.5743459512836716
"[580, 3.8]",0.5480503021082385
"[580, 3.7]",0.5480503021082385
"[580, 3.1]",0.5480503021082385
"[580, 3.2]",0.5480503021082385
"[580, 3.3]",0.5480503021082385
"[580, 3.0]",0.5480503021082385
"[580, 3.4]",0.5480503021082385
"[580, 3.5]",0.5480503021082385
"[580, 3.9]",0.5480503021082385
"[580, 3.6]",0.5480503021082385
"[400, 4.4]",0.5263754898010414
"[400, 4.7]",0.5263754898010414
"[400, 4.2]",0.5263754898010414
"[400, 4.1]",0.5263754898010414
"[400, 4.0]",0.5263754898010414
"[400, 4.3]",0.5263754898010414
"[400, 4.6]",0.5263754898010414
"[400, 4.8]",0.5263754898010414
"[400, 4.9]",0.5263754898010414
"[400, 4.5]",0.5263754898010414
"[410, 4.0]",0.5252060112995397
"[410, 4.1]",0.5252060112995397
"[410, 4.2]",0.5252060112995397
"[410, 4.3]",0.5252060112995397
"[410, 4.4]",0.5252060112995397
"[410, 4.5]",0.5252060112995397
"[410, 4.6]",0.5252060112995397
"[410, 4.7]",0.5252060112995397
"[410, 4.8]",0.5252060112995397
"[410, 4.9]",0.5252060112995397
"[700, 2.0]",0.5155641609656059
"[700, 2.9]",0.5155641609656059
"[700, 2.6]",0.5155641609656059
"[700, 2.5]",0.5155641609656059
"[700, 2.4]",0.5155641609656059
"[700, 2.3]",0.5155641609656059
"[700, 2.2]",0.5155641609656059
"[700, 2.1]",0.5155641609656059
"[700, 2.7]",0.5155641609656059
"[700, 2.8]",0.5155641609656059
"[420, 4.7]",0.49800150694671314
"[420, 4.9]",0.49800150694671314
"[420, 4.1]",0.49800150694671314
"[420, 4.2]",0.49800150694671314
"[420, 4.3]",0.49800150694671314
"[420, 4.8]",0.49800150694671314
"[420, 4.4]",0.49800150694671314
"[420, 4.5]",0.49800150694671314
"[420, 4.6]",0.49800150694671314
"[420, 4.0]",0.49800150694671314
"[470, 4.5]",0.4942102134719064
"[470, 4.0]",0.4942102134719064
"[470, 4.7]",0.4942102134719064
"[470, 4.1]",0.4942102134719064
"[470, 4.9]",0.4942102134719064
"[470, 4.8]",0.4942102134719064
"[470, 4.4]",0.4942102134719064
"[470, 4.6]",0.4942102134719064
"[470, 4.3]",0.4942102134719064
"[470, 4.2]",0.4942102134719064
"[660, 4.0]",0.4911113262637128
"[660, 4.2]",0.4911113262637128
"[660, 4.3]",0.4911113262637128
"[660, 4.4]",0.4911113262637128
"[660, 4.5]",0.4911113262637128
"[660, 4.6]",0.4911113262637128
"[660, 4.7]",0.4911113262637128
"[660, 4.8]",0.4911113262637128
"[660, 4.9]",0.4911113262637128
"[660, 4.1]",0.4911113262637128
"[720, 3.8]",0.4845661916596883
"[720, 3.9]",0.4845661916596883
"[720, 3.4]",0.4845661916596883
"[720, 3.1]",0.4845661916596883
"[720, 3.2]",0.4845661916596883
"[720, 3.3]",0.4845661916596883
"[720, 3.5]",0.4845661916596883
"[720, 3.6]",0.4845661916596883
"[720, 3.7]",0.4845661916596883
"[720, 3.0]",0.4845661916596883
"[910, 3.0]",0.4563546746686899
"[910, 3.4]",0.4563546746686899
"[910, 3.3]",0.4563546746686899
"[910, 3.1]",0.4563546746686899
"[910, 3.2]",0.4563546746686899
"[910, 3.5]",0.4563546746686899
"[910, 3.6]",0.4563546746686899
"[910, 3.7]",0.4563546746686899
"[910, 3.8]",0.4563546746686899
"[910, 3.9]",0.4563546746686899
"[770, 2.8]",0.44279121792036513
"[770, 2.5]",0.44279121792036513
"[770, 2.6]",0.44279121792036513
"[770, 2.1]",0.44279121792036513
"[770, 2.2]",0.44279121792036513
"[770, 2.3]",0.44279121792036513
"[770, 2.0]",0.44279121792036513
"[770, 2.9]",0.44279121792036513
"[770, 2.7]",0.44279121792036513
"[770, 2.4]",0.44279121792036513
"[670, 2.9]",0.4370382225985217
"[670, 2.4]",0.4370382225985217
"[670, 2.3]",0.4370382225985217
"[670, 2.7]",0.4370382225985217
"[670, 2.6]",0.4370382225985217
"[670, 2.5]",0.4370382225985217
"[670, 2.0]",0.4370382225985217
"[670, 2.1]",0.4370382225985217
"[670, 2.2]",0.4370382225985217
"[670, 2.8]",0.4370382225985217
"[590, 3.6]",0.4295218546678535
"[590, 3.4]",0.4295218546678535
"[590, 3.5]",0.4295218546678535
"[590, 3.0]",0.4295218546678535
"[590, 3.3]",0.4295218546678535
"[590, 3.8]",0.4295218546678535
"[590, 3.2]",0.4295218546678535
"[590, 3.7]",0.4295218546678535
"[590, 3.1]",0.4295218546678535
"[590, 3.9]",0.4295218546678535
"[920, 3.6]",0.41859441892314986
"[920, 3.4]",0.41859441892314986
"[920, 3.3]",0.41859441892314986
"[920, 3.2]",0.41859441892314986
"[920, 3.1]",0.41859441892314986
"[920, 3.0]",0.41859441892314986
"[920, 3.5]",0.41859441892314986
"[920, 3.9]",0.41859441892314986
"[920, 3.8]",0.41859441892314986
"[920, 3.7]",0.41859441892314986
"[740, 2.3]",0.4175839625238434
"[740, 2.4]",0.4175839625238434
"[740, 2.2]",0.4175839625238434
"[740, 2.6]",0.4175839625238434
"[740, 2.7]",0.4175839625238434
"[740, 2.8]",0.4175839625238434
"[740, 2.1]",0.4175839625238434
"[740, 2.0]",0.4175839625238434
"[740, 2.5]",0.4175839625238434
"[740, 2.9]",0.4175839625238434
"[650, 2.9]",0.4036572588459413
"[650, 2.5]",0.4036572588459413
"[650, 2.0]",0.4036572588459413
"[650, 2.1]",0.4036572588459413
"[650, 2.2]",0.4036572588459413
"[650, 2.3]",0.4036572588459413
"[650, 2.4]",0.4036572588459413
"[650, 2.6]",0.4036572588459413
"[650, 2.7]",0.4036572588459413
"[650, 2.8]",0.4036572588459413
"[230, 4.0]",0.39262141521534843
"[230, 4.5]",0.39262141521534843
"[230, 4.6]",0.39262141521534843
"[230, 4.4]",0.39262141521534843
"[230, 4.3]",0.39262141521534843
"[230, 4.2]",0.39262141521534843
"[230, 4.1]",0.39262141521534843
"[230, 4.7]",0.39262141521534843
"[230, 4.9]",0.39262141521534843
"[230, 4.8]",0.39262141521534843
"[750, 2.1]",0.3698531936495551
"[750, 2.0]",0.3698531936495551
"[750, 2.9]",0.3698531936495551
"[750, 2.8]",0.3698531936495551
"[750, 2.6]",0.3698531936495551
"[750, 2.5]",0.3698531936495551
"[750, 2.4]",0.3698531936495551
"[750, 2.7]",0.3698531936495551
"[750, 2.2]",0.3698531936495551
"[750, 2.3]",0.3698531936495551
"[810, 2.6]",0.35805698194587293
"[810, 2.5]",0.35805698194587293
"[810, 2.4]",0.35805698194587293
"[810, 2.3]",0.35805698194587293
"[810, 2.2]",0.35805698194587293
"[810, 2.1]",0.35805698194587293
"[810, 2.0]",0.35805698194587293
"[810, 2.9]",0.35805698194587293
"[810, 2.7]",0.35805698194587293
"[810, 2.8]",0.35805698194587293
"[310, 4.8]",0.35361925555357654
"[310, 4.0]",0.35361925555357654
"[310, 4.1]",0.35361925555357654
"[310, 4.2]",0.35361925555357654
"[310, 4.7]",0.35361925555357654
"[310, 4.3]",0.35361925555357654
"[310, 4.6]",0.35361925555357654
"[310, 4.5]",0.35361925555357654
"[310, 4.9]",0.35361925555357654
"[310, 4.4]",0.35361925555357654
"[340, 4.2]",0.33729875078379823
"[340, 4.0]",0.33729875078379823
"[340, 4.1]",0.33729875078379823
"[340, 4.5]",0.33729875078379823
"[340, 4.3]",0.33729875078379823
"[340, 4.4]",0.33729875078379823
"[340, 4.6]",0.33729875078379823
"[340, 4.7]",0.33729875078379823
"[340, 4.8]",0.33729875078379823
"[340, 4.9]",0.33729875078379823
"[740, 3.5]",0.33519964182609013
"[740, 3.7]",0.33519964182609013
"[740, 3.6]",0.33519964182609013
"[740, 3.4]",0.33519964182609013
"[740, 3.9]",0.33519964182609013
"[740, 3.8]",0.33519964182609013
"[740, 3.0]",0.33519964182609013
"[740, 3.2]",0.33519964182609013
"[740, 3.1]",0.33519964182609013
"[740, 3.3]",0.33519964182609013
"[660, 2.6]",0.33463614336571473
"[660, 2.2]",0.33463614336571473
"[660, 2.3]",0.33463614336571473
"[660, 2.4]",0.33463614336571473
"[660, 2.5]",0.33463614336571473
"[660, 2.7]",0.33463614336571473
"[660, 2.8]",0.33463614336571473
"[660, 2.9]",0.33463614336571473
"[660, 2.0]",0.33463614336571473
"[660, 2.1]",0.33463614336571473
"[280, 4.9]",0.30866797214058617
"[280, 4.7]",0.30866797214058617
"[280, 4.0]",0.30866797214058617
"[280, 4.4]",0.30866797214058617
"[280, 4.6]",0.30866797214058617
"[280, 4.5]",0.30866797214058617
"[280, 4.8]",0.30866797214058617
"[280, 4.1]",0.30866797214058617
"[280, 4.2]",0.30866797214058617
"[280, 4.3]",0.30866797214058617
"[690, 2.8]",0.3011096349409338
"[690, 2.0]",0.3011096349409338
"[690, 2.1]",0.3011096349409338
"[690, 2.2]",0.3011096349409338
"[690, 2.3]",0.3011096349409338
"[690, 2.4]",0.3011096349409338
"[690, 2.7]",0.3011096349409338
"[690, 2.6]",0.3011096349409338
"[690, 2.5]",0.3011096349409338
"[690, 2.9]",0.3011096349409338
"[320, 4.7]",0.29876374642758546
"[320, 4.9]",0.29876374642758546
"[320, 4.8]",0.29876374642758546
"[320, 4.0]",0.29876374642758546
"[320, 4.1]",0.29876374642758546
"[320, 4.6]",0.29876374642758546
"[320, 4.5]",0.29876374642758546
"[320, 4.4]",0.29876374642758546
"[320, 4.3]",0.29876374642758546
"[320, 4.2]",0.29876374642758546
"[330, 4.8]",0.28644991122833174
"[330, 4.7]",0.28644991122833174
"[330, 4.6]",0.28644991122833174
"[330, 4.5]",0.28644991122833174
"[330, 4.4]",0.28644991122833174
